,best_match_score,ID,client,Record,ipAddress,hostname,alias_list,address_list,content-length,url,User-Agent,HTTPMethods,HTTPVersion,datetime
257255,0.023367219106214306,3479,5.119.210.1,926991.0,5.210.119.224,5.119.210.1,[Errno 1] Unknown host,,6043.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:13:44:48+0330]
55051,0.023331774725701852,793,5.115.206.42,196631.0,5.115.42.29,5.115.206.42,[Errno 1] Unknown host,,43926.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:01:34+0330]
353146,0.023323219960904067,4780,5.215.83.172,85590.0,5.215.83.97,5.215.83.172,[Errno 1] Unknown host,,20066.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:07:49:04+0330]
357367,0.023278199948281307,4836,151.235.2.156,356209.0,151.235.108.2,151.235.2.156,[Errno 1] Unknown host,,34142.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:10:11:34+0330]
231889,0.02319460596162209,3136,5.218.155.163,97676.0,5.218.130.163,5.218.155.163,[Errno 1] Unknown host,,4377.0,-,Dalvik/1.6.0 ,GET ,HTTP/1.1,[22/Jan/2019:07:59:50+0330]
265018,0.023176564051931123,3591,5.121.240.181,768382.0,5.121.181.44,5.121.240.181,[Errno 1] Unknown host,,3925.0,https://torob.com/browse/213/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:12:44:41+0330]
293476,0.023135334094834006,3972,5.113.203.79,585474.0,5.119.113.79,5.113.203.79,[Errno 1] Unknown host,,133.0,"https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/filter/b219,p1392?amp_js_v=0.1&usqp=mq331AQECAEoAQ",Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:11:38:02+0330]
158163,0.023113811840932977,2146,5.209.238.210,89761.0,5.209.11.210,5.209.238.210,[Errno 1] Unknown host,,3975.0,-,Dalvik/1.6.0 ,GET ,HTTP/1.1,[22/Jan/2019:07:52:40+0330]
90161,0.02309887813464209,1272,5.212.229.115,89118.0,5.115.212.221,5.212.229.115,[Errno 1] Unknown host,,20792.0,https://www.google.com/search?q=,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:07:52:14+0330]
87696,0.023082062568985776,1232,5.214.34.246,84714.0,5.214.34.8,5.214.34.246,[Errno 1] Unknown host,,3975.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:07:48:12+0330]
99224,0.02306263206321451,1385,5.209.150.34,463432.0,5.209.158.34,5.209.150.34,[Errno 1] Unknown host,,133.0,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/product/27227/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:10:52:59+0330]
403266,0.02302298927473575,5451,5.239.147.238,41976.0,5.239.38.238,5.239.147.238,[Errno 1] Unknown host,,3294.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:06:38:58+0330]
396392,0.02300756852204473,5371,5.127.97.21,670130.0,5.127.143.21,5.127.97.21,[Errno 1] Unknown host,,4775.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:12:09:01+0330]
340139,0.022990952461542178,4590,5.119.242.246,471281.0,5.119.242.238,5.119.242.246,[Errno 1] Unknown host,,133.0,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/product/30963/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:10:55:43+0330]
395787,0.022942654483948752,5360,5.211.34.118,220349.0,5.211.108.34,5.211.34.118,[Errno 1] Unknown host,,29031.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:12:26+0330]
23824,0.022906068615078493,355,5.211.248.158,169786.0,5.211.158.7,5.211.248.158,[Errno 1] Unknown host,,133.0,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/browse/gas-heater/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:08:48:10+0330]
329025,0.022883512492139508,4461,2.178.125.255,340295.0,2.178.125.205,2.178.125.255,[Errno 1] Unknown host,,133.0,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/browse/telephone/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:10:05:27+0330]
344925,0.022883176282098783,4668,5.114.138.244,368117.0,5.114.138.175,5.114.138.244,[Errno 1] Unknown host,,3975.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:10:16:04+0330]
426865,0.02286932312114494,5784,5.112.130.206,576223.0,5.112.130.186,5.112.130.206,[Errno 1] Unknown host,,3975.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:11:34:24+0330]
99974,0.022845706512566635,1394,37.129.5.47,107309.0,37.129.190.5,37.129.5.47,[Errno 1] Unknown host,,3975.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:08:06:53+0330]
147267,0.0228236601871129,2015,5.113.175.218,4764.0,5.218.183.113,5.113.175.218,[Errno 1] Unknown host,,3975.0,-,torob/5 CFNetwork/976 Darwin/18.2.0,GET ,HTTP/1.1,[22/Jan/2019:04:15:06+0330]
103204,0.022817483768875258,1450,5.209.253.242,14069.0,5.209.124.242,5.209.253.242,[Errno 1] Unknown host,,125306.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:04:52:27+0330]
71098,0.02276592688268491,985,5.134.157.123,395235.0,5.123.182.157,5.134.157.123,[Errno 1] Unknown host,,21451.0,-,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:10:26:21+0330]
34375,0.02275969054954134,513,5.217.138.159,1028464.0,5.217.43.159,5.217.138.159,[Errno 1] Unknown host,,7502.0,https://torob.com/browse/195/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:14:23:15+0330]
381506,0.022755200325585267,5184,5.209.127.34,521.0,5.209.127.187,5.209.127.34,[Errno 1] Unknown host,,16045.0,-,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:03:57:58+0330]
229695,0.0227507390452691,3102,5.217.168.57,104850.0,5.217.57.211,5.217.168.57,[Errno 1] Unknown host,,2489.0,-,Dalvik/1.6.0 ,GET ,HTTP/1.1,[22/Jan/2019:08:05:07+0330]
102183,0.02272461418761593,1432,5.121.69.87,594941.0,5.121.87.147,5.121.69.87,[Errno 1] Unknown host,,133.0,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/browse/hair-curler/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:11:41:04+0330]
40357,0.02265394032643415,603,5.200.100.37,610423.0,5.200.106.37,5.200.100.37,[Errno 1] Unknown host,,3975.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:11:46:02+0330]
225109,0.022653847603718535,3043,5.74.177.188,998100.0,5.74.121.188,5.74.177.188,[Errno 1] Unknown host,,5852.0,https://torob.com/p/1e48bca8-c2da-4ecc-9358-7a73305e512d/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:14:10:53+0330]
5316,0.022630519919524694,77,5.114.86.57,42541.0,5.114.86.236,5.114.86.57,[Errno 1] Unknown host,,30730.0,http://www.ptcnovin.com/viewads/046764BH5D54H5U715O4U753D6367350E37CC96455O335DE7557V15B4B957574VE3Z6OB63B93B65E4367159C2Z36121H45496,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:06:40:22+0330]
46376,0.02261198757680608,693,5.218.237.21,1020314.0,5.218.240.237,5.218.237.21,[Errno 1] Unknown host,,6186.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:14:20:17+0330]
260239,0.022535025644437986,3520,5.78.64.211,836608.0,5.78.174.211,5.78.64.211,[Errno 1] Unknown host,,30508.0,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=11&ved=2ahUKEwjqt8fojIHgAhXSzqQKHUdjAJ4QFjAKegQIARAB&url=https,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:13:09:58+0330]
165660,0.02250438765339281,2235,5.116.111.149,6426.0,5.116.228.149,5.116.111.149,[Errno 1] Unknown host,,17000.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:04:22:30+0330]
170546,0.022490728495944967,2313,5.112.152.77,31516.0,5.112.77.95,5.112.152.77,[Errno 1] Unknown host,,3975.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:06:03:06+0330]
252484,0.02247986102383482,3407,5.120.130.100,316782.0,5.120.16.130,5.120.130.100,[Errno 1] Unknown host,,20875.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:54:56+0330]
93078,0.022450225930763724,1312,5.213.32.183,1043298.0,5.213.51.32,5.213.32.183,[Errno 1] Unknown host,,4538.0,https://torob.com/p/39d71525-6a41-4ac9-ba2f-66c368b95853/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:14:29:32+0330]
199493,0.022425634180879228,2676,2.180.176.250,596005.0,2.180.246.176,2.180.176.250,[Errno 1] Unknown host,,6030.0,https://torob.com/search/?query=asus,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:11:41:25+0330]
294090,0.022355743085933837,3981,5.218.226.215,671751.0,5.218.141.226,5.218.226.215,[Errno 1] Unknown host,,19067.0,https://www-zanbil-ir.cdn.ampproject.org/c/s/www.zanbil.ir/m/search/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:12:09:30+0330]
298044,0.022345480025000065,4051,5.215.2.251,74280.0,5.218.2.251,5.215.2.251,[Errno 1] Unknown host,,133.0,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/browse/coffee-maker/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:07:38:00+0330]
417899,0.022332216500875253,5662,5.209.201.82,82851.0,5.209.187.82,5.209.201.82,[Errno 1] Unknown host,,5852.0,-,Dalvik/1.6.0 ,GET ,HTTP/1.1,[22/Jan/2019:07:46:19+0330]
353196,0.022321174886460952,4781,5.210.31.146,60467.0,5.210.31.93,5.210.31.146,[Errno 1] Unknown host,,3975.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:07:21:02+0330]
378781,0.02228145863353539,5159,5.121.137.188,766427.0,5.121.218.188,5.121.137.188,[Errno 1] Unknown host,,133.0,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/browse/home-theater-system/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:12:43:57+0330]
265699,0.022280390313778122,3609,79.127.5.240,341313.0,79.127.5.86,79.127.5.240,[Errno 1] Unknown host,,34302.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:10:05:40+0330]
259232,0.022232426708275063,3512,5.124.239.118,240355.0,5.124.12.239,5.124.239.118,[Errno 1] Unknown host,,0.0,https://emalls.ir/Redirect.aspx?i=10201,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:22:47+0330]
86008,0.022169307909209908,1211,5.119.37.230,23561.0,5.119.37.38,5.119.37.230,[Errno 1] Unknown host,,5852.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:05:32:33+0330]
120587,0.02214588118433809,1675,217.219.166.33,26620.0,5.217.215.166,217.219.166.33,[Errno 1] Unknown host,,3975.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:05:43:50+0330]
33786,0.022130597371707313,498,5.209.11.109,58685.0,5.209.212.109,5.209.11.109,[Errno 1] Unknown host,,5514.0,-,torob/5 CFNetwork/974.2.1 Darwin/18.0.0,GET ,HTTP/1.1,[22/Jan/2019:07:18:12+0330]
406188,0.022121588152414603,5486,91.99.186.28,997215.0,91.99.186.35,91.99.186.28.parsonline.net,['91.99.186.28'],,38434.0,http://www.asire20.ir/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:14:10:32+0330]
322206,0.0221010274329127,4360,5.116.188.138,2094.0,5.116.188.167,5.116.188.138,[Errno 1] Unknown host,,5408.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:04:03:55+0330]
229228,0.022056496828918803,3097,5.112.202.205,157234.0,5.112.202.76,5.112.202.205,[Errno 1] Unknown host,,5852.0,https://torob.com/p/1e48bca8-c2da-4ecc-9358-7a73305e512d/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:08:40:39+0330]
26396,0.022031170037965897,388,5.215.83.206,85590.0,5.215.83.97,5.215.83.206,[Errno 1] Unknown host,,20066.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:07:49:04+0330]
79260,0.02199323863501445,1118,5.208.63.112,785950.0,5.112.59.208,5.208.63.112,[Errno 1] Unknown host,,19328.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:12:50:58+0330]
113830,0.021992361240119458,1578,5.211.218.4,543500.0,5.218.28.211,5.211.218.4,[Errno 1] Unknown host,,4119.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:11:22:22+0330]
57500,0.021984375402350508,824,5.218.224.78,712128.0,5.218.78.49,5.218.224.78,[Errno 1] Unknown host,,8126.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:12:24:53+0330]
54239,0.021966602661394587,774,5.113.96.140,643217.0,5.113.96.71,5.113.96.140,[Errno 1] Unknown host,,133.0,"https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/filter/b67,p65?amp_js_v=0.1&usqp=mq331AQECAEoAQ",Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:11:57:47+0330]
111414,0.02195289595255585,1547,5.113.46.31,421373.0,37.46.114.31,5.113.46.31,[Errno 1] Unknown host,,71.0,-,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:10:36:47+0330]
88586,0.021946666752309215,1247,5.237.78.231,323167.0,5.74.78.237,5.237.78.231,[Errno 1] Unknown host,,133.0,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/product/9984/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:57:42+0330]
75325,0.021940571458162472,1060,2.182.16.37,789161.0,2.182.37.35,2.182.16.37,[Errno 1] Unknown host,,5852.0,https://torob.com/browse/186/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:12:52:14+0330]
327214,0.0219142514358431,4435,5.125.176.197,374901.0,5.125.176.181,5.125.176.197,[Errno 1] Unknown host,,3975.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:10:19:10+0330]
157260,0.021892931829353972,2133,5.117.188.94,82614.0,5.117.6.188,5.117.188.94,[Errno 1] Unknown host,,3294.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:07:45:56+0330]
308364,0.021872537404753915,4176,5.74.30.216,99390.0,5.74.124.30,5.74.30.216,[Errno 1] Unknown host,,4167.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:08:01:15+0330]
70760,0.021866662677206487,982,5.113.133.94,40309.0,5.113.50.94,5.113.133.94,[Errno 1] Unknown host,,3975.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:06:33:30+0330]
56056,0.021864567781356307,806,5.218.65.74,60407.0,5.218.1.65,5.218.65.74,[Errno 1] Unknown host,,16758.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:07:20:59+0330]
303927,0.02184292290739857,4111,5.112.248.30,355716.0,5.214.30.112,5.112.248.30,[Errno 1] Unknown host,,4992.0,-,torob/5 CFNetwork/976 Darwin/18.2.0,GET ,HTTP/1.1,[22/Jan/2019:10:11:24+0330]
256220,0.021694347805584498,3463,5.236.102.194,106372.0,5.117.102.194,5.236.102.194,[Errno 1] Unknown host,,3975.0,-,Dalvik/1.6.0 ,GET ,HTTP/1.1,[22/Jan/2019:08:06:15+0330]
425320,0.021674422011482643,5765,5.233.173.158,854917.0,5.233.168.158,5.233.173.158,[Errno 1] Unknown host,,12705.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:13:16:49+0330]
65560,0.02161007387302473,920,5.210.213.42,326711.0,5.213.210.229,5.210.213.42,[Errno 1] Unknown host,,3975.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:59:24+0330]
135304,0.021604439211434696,1861,5.114.97.149,513039.0,5.114.7.149,5.114.97.149,[Errno 1] Unknown host,,4753.0,https://torob.com/browse/218/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:11:11:12+0330]
176126,0.02156841855598955,2373,5.122.13.236,247382.0,5.122.216.13,5.122.13.236,[Errno 1] Unknown host,,3975.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:25:26+0330]
19110,0.02156573912392145,294,37.254.91.133,141566.0,91.133.155.37,37.254.91.133,[Errno 1] Unknown host,,5852.0,https://torob.com/p/1e48bca8-c2da-4ecc-9358-7a73305e512d/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:08:30:48+0330]
67859,0.02155063737572147,946,5.208.234.89,358996.0,5.62.208.89,5.208.234.89,[Errno 1] Unknown host,,17445.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:10:12:36+0330]
434429,0.021502463460987702,5892,5.134.191.214,72292.0,5.214.191.153,5.134.191.214,[Errno 1] Unknown host,,133.0,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/filter/b8?usqp=mq331AQCCAE,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:07:35:42+0330]
296820,0.021499275816332018,4021,5.160.70.114,48579.0,5.114.160.181,5.160.70.114,[Errno 1] Unknown host,,178.0,android-app://com.google.android.gm,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:06:56:07+0330]
302039,0.02149194526701701,4095,5.127.114.73,842825.0,5.127.114.95,5.127.114.73,[Errno 1] Unknown host,,0.0,-,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:13:12:25+0330]
76394,0.02148796070744868,1076,5.219.80.197,119278.0,5.219.195.80,5.219.80.197,[Errno 1] Unknown host,,5852.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:08:15:35+0330]
19389,0.021477677224848248,302,5.121.57.119,103535.0,5.119.121.173,5.121.57.119,[Errno 1] Unknown host,,34080.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:08:04:12+0330]
110432,0.021469468625646675,1540,151.240.44.136,154097.0,5.239.151.44,151-240-44-136.shatel.ir,['151.240.44.136'],,28416.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:08:38:42+0330]
215574,0.0214478373016584,2928,5.218.120.13,83254.0,5.218.13.88,5.218.120.13,[Errno 1] Unknown host,,20843.0,-,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:07:46:51+0330]
143561,0.021436289867994965,1967,5.125.137.91,214045.0,5.125.91.32,5.125.137.91,[Errno 1] Unknown host,,133.0,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/browse/digital-supplies/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:09:05+0330]
22859,0.021410371943787216,344,5.124.239.136,240355.0,5.124.12.239,5.124.239.136,[Errno 1] Unknown host,,0.0,https://emalls.ir/Redirect.aspx?i=10201,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:22:47+0330]
369872,0.021394730231641672,5027,31.2.194.204,896924.0,31.2.194.102,31.2.194.204,[Errno 1] Unknown host,,178.0,-,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:13:33:14+0330]
283459,0.02134599534031989,3837,31.2.146.89,524750.0,31.2.156.89,31.2.146.89,[Errno 1] Unknown host,,0.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:11:15:54+0330]
124346,0.02134274112430523,1720,5.209.129.29,650295.0,5.209.133.129,5.209.129.29,[Errno 1] Unknown host,,0.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:12:00:57+0330]
308179,0.02131530265473318,4170,5.116.143.239,412806.0,5.116.243.239,5.116.143.239,[Errno 1] Unknown host,,12337.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:10:33:16+0330]
11588,0.02129219926213419,170,5.117.151.81,520159.0,5.125.117.151,5.117.151.81,[Errno 1] Unknown host,,0.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:11:14:12+0330]
325770,0.021288368879123425,4415,5.119.213.109,23628.0,5.213.140.109,5.119.213.109,[Errno 1] Unknown host,,20030.0,android-app://com.google.android.googlequicksearchbox/https/www.google.com,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:05:32:48+0330]
178900,0.021287893042302282,2408,5.113.75.221,405286.0,5.113.75.255,5.113.75.221,[Errno 1] Unknown host,,133.0,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/product/13977/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:10:30:06+0330]
229704,0.021253793875664277,3103,5.127.62.239,232526.0,5.72.127.239,5.127.62.239,[Errno 1] Unknown host,,5852.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:18:41+0330]
249037,0.021239670240310923,3361,5.116.29.68,201710.0,5.116.68.7,5.116.29.68,[Errno 1] Unknown host,,0.0,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/filter/b74?usqp=mq331AQECAEoAQ,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:03:56+0330]
150046,0.021237282454760587,2045,5.208.228.239,154136.0,5.208.218.239,5.208.228.239,[Errno 1] Unknown host,,19041.0,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/browse/coffee-and-espresso-maker/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:08:38:46+0330]
207230,0.021232029553782582,2801,5.127.10.223,873453.0,5.127.181.10,5.127.10.223,[Errno 1] Unknown host,,2781.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:13:23:51+0330]
194934,0.021209880313382563,2605,5.121.2.55,497190.0,5.160.2.55,5.121.2.55,[Errno 1] Unknown host,,38434.0,http://www.asire20.ir/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:11:05:13+0330]
110354,0.021162546873343027,1536,5.117.40.246,1014190.0,5.112.117.40,5.117.40.246,[Errno 1] Unknown host,,5969.0,https://torob.com/p/765d352c-03a3-438d-87ae-62154f5fd73e/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:14:17:52+0330]
141211,0.021144594660957687,1941,5.125.68.33,114983.0,5.125.21.68,5.125.68.33,[Errno 1] Unknown host,,8126.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:08:12:23+0330]
104964,0.021118108042270826,1477,5.73.218.4,835078.0,5.218.135.4,5.73.218.4,[Errno 1] Unknown host,,19334.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:13:09:32+0330]
249238,0.02108939419221798,3368,5.217.36.191,49190.0,5.217.252.36,5.217.36.191,[Errno 1] Unknown host,,42268.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:06:57:41+0330]
312043,0.02101312820498373,4231,5.210.188.81,212926.0,5.121.210.188,5.210.188.81,[Errno 1] Unknown host,,3975.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:08:33+0330]
407398,0.0210034418124884,5520,5.113.98.229,415300.0,5.113.115.98,5.113.98.229,[Errno 1] Unknown host,,18119.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:10:34:15+0330]
307476,0.02097253658644656,4159,5.112.209.135,966806.0,5.112.43.209,5.112.209.135,[Errno 1] Unknown host,,5852.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:13:58:24+0330]
412226,0.02091639046369803,5590,5.210.86.33,915224.0,86.107.5.210,5.210.86.33,[Errno 1] Unknown host,,0.0,-,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:13:40:05+0330]
241810,0.02091500899570572,3266,5.119.95.185,469000.0,5.121.185.95,5.119.95.185,[Errno 1] Unknown host,,18908.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:10:54:57+0330]
180016,0.020913980828330226,2422,5.217.170.58,63520.0,5.217.58.133,5.217.170.58,[Errno 1] Unknown host,,5062.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:07:25:11+0330]
391904,0.020905063188735768,5319,5.232.241.64,973467.0,5.232.241.62,5.232.241.64,[Errno 1] Unknown host,,7064.0,https://torob.com/p/c8d107c6-c691-480b-90e8-005edb03f426/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:14:00:54+0330]
137739,0.020848649256804123,1897,5.114.49.231,6366.0,5.114.34.49,5.114.49.231,[Errno 1] Unknown host,,10371.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:04:21:57+0330]
112708,0.020834183121802116,1559,206.189.102.123,267563.0,206.189.50.124,206.189.102.123,[Errno 1] Unknown host,,134.0,-,Dalvik/1.6.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:35:36+0330]
183324,0.020818985238957432,2464,212.120.209.70,254207.0,5.121.212.209,212.120.209.70,[Errno 1] Unknown host,,18487.0,android-app://com.google.android.googlequicksearchbox,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:28:40+0330]
402386,0.02081453530446941,5439,95.80.131.85,73924.0,85.185.95.130,95-80-131-85.maxnet.ir,['95.80.131.85'],,31669.0,https://www.isna.ir/news/97030602798/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:07:37:45+0330]
189020,0.02080158663274705,2525,5.122.219.78,168492.0,5.219.78.197,5.122.219.78,[Errno 1] Unknown host,,30080.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:08:47:20+0330]
339103,0.02079817075908808,4570,5.74.241.188,711373.0,188.209.5.241,5.74.241.188,[Errno 1] Unknown host,,33471.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:12:24:14+0330]
162367,0.02079388318348225,2205,5.239.193.4,895599.0,5.239.125.4,5.239.193.4,[Errno 1] Unknown host,,3975.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:13:32:45+0330]
85630,0.0207909805289054,1204,5.218.52.231,648159.0,5.218.52.62,5.218.52.231,[Errno 1] Unknown host,,133.0,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/article/626/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:11:59:34+0330]
